,timestamp,TMC
104,2015-07-08 09:45:00,120-04740
105,2015-04-26 10:23:00,120+04730
106,2015-09-30 15:52:00,120N04736
107,2015-04-03 00:07:00,120+04735
108,2015-01-24 01:09:00,120+04733
109,2015-05-10 21:49:00,120-04730
110,2015-12-06 00:01:00,120P07446
111,2015-03-01 16:19:00,120+04737
112,2015-07-17 20:00:00,120N04729
113,2015-06-13 23:08:00,120+04738
114,2015-06-04 14:53:00,120N07448
115,2015-12-05 14:07:00,120+04733
116,2015-02-01 13:50:00,120-04740
117,2015-08-03 07:32:00,120-04732
118,2015-09-13 01:58:00,120-04733
119,2015-07-19 07:15:00,120N04737
120,2015-04-28 23:46:00,120+07443
121,2015-04-26 07:40:00,120-04731
122,2015-01-07 05:00:00,120+04738
123,2015-04-04 22:21:00,120P04737
124,2015-11-14 12:46:00,120-07442
125,2015-07-14 04:54:00,120+07449
126,2015-08-30 00:06:00,120+04734
127,2015-09-10 10:35:00,120+04738
128,2015-10-11 14:42:00,120P07446
129,2015-12-21 00:53:00,120N04729
130,2015-02-24 09:05:00,120P07446
131,2015-06-01 06:45:00,120-04736
132,2015-10-09 12:08:00,120-04732
133,2015-06-22 02:29:00,120+04738
134,2015-02-06 14:40:00,120+04734
135,2015-08-31 03:56:00,120+07444
136,2015-12-15 19:25:00,120+07444
137,2015-07-10 02:22:00,120+04735
138,2015-05-18 19:30:00,120-04733
139,2015-02-12 03:01:00,120-07443
140,2015-05-30 06:54:00,120+04739
141,2015-01-08 08:35:00,120P04739
142,2015-07-22 06:04:00,120P04735
143,2015-02-23 23:48:00,120-07443
144,2015-08-02 15:16:00,120-07448
145,2015-01-22 22:03:00,120N04737
146,2015-02-20 17:19:00,120+07442
147,2015-02-15 20:45:00,120-07444
148,2015-04-12 05:57:00,120N04733
149,2015-02-23 18:06:00,120+04737
150,2015-09-19 11:46:00,120+07449
151,2015-06-10 19:07:00,120-04740
152,2015-06-08 11:28:00,120+07444
153,2015-01-09 14:48:00,120-07443
154,2015-10-25 11:52:00,120N04736
155,2015-09-24 19:42:00,120P04739
156,2015-05-21 01:50:00,120-04740
157,2015-03-10 00:30:00,120N04737
158,2015-03-29 03:27:00,120+04733
159,2015-01-19 00:58:00,120-07444
160,2015-06-25 18:18:00,120+04731
161,2015-05-13 00:05:00,120+04738
162,2015-11-30 17:26:00,120-04737
163,2015-08-03 11:16:00,120N04737
164,2015-08-10 04:59:00,120-04732
165,2015-01-17 15:59:00,120+04739
166,2015-02-11 07:15:00,120+04738
167,2015-01-21 03:48:00,120N04729
168,2015-08-18 18:25:00,120-04732
169,2015-06-20 22:35:00,120N13767
170,2015-08-30 07:56:00,120P04736
171,2015-09-13 19:09:00,120-04731
172,2015-12-23 23:51:00,120+04735
173,2015-11-13 00:23:00,120-04736
174,2015-11-24 15:14:00,120+07449
175,2015-10-15 01:32:00,120N04737
176,2015-11-01 03:23:00,120+04739
177,2015-04-09 18:32:00,120N04729
178,2015-09-10 12:19:00,120+07442
179,2015-05-09 17:42:00,120+07443
180,2015-07-22 02:59:00,120P04729
181,2015-10-12 15:58:00,120+07442
182,2015-10-07 11:54:00,120N04729
183,2015-05-24 15:05:00,120P04736
184,2015-10-31 14:48:00,120-04740
185,2015-07-11 00:27:00,120P04736
186,2015-04-04 14:43:00,120+04739
187,2015-12-01 04:42:00,120N07447
188,2015-05-19 06:03:00,120+07449
189,2015-11-19 06:46:00,120N04733
190,2015-10-25 23:39:00,120+07449
191,2015-11-11 06:30:00,120N04735
192,2015-08-21 17:15:00,120+07442
193,2015-08-01 03:47:00,120N04729
194,2015-04-16 21:42:00,120+04737
195,2015-01-07 15:45:00,120+04737
196,2015-09-25 19:38:00,120N13767
197,2015-10-31 11:28:00,120P07443
198,2015-02-25 18:04:00,120P04736
199,2015-10-17 22:33:00,120N04729
200,2015-04-01 19:31:00,120+04732
201,2015-08-20 23:18:00,120-04730
202,2015-03-06 09:49:00,120+04737
203,2015-12-10 02:00:00,120P04739
204,2015-04-19 02:16:00,120+04732
205,2015-04-04 08:22:00,120N04738
206,2015-04-28 13:34:00,120P04737
207,2015-09-07 20:08:00,120+04733
208,2015-11-13 12:09:00,120N04735
209,2015-08-26 05:14:00,120+07445
210,2015-09-14 18:27:00,120+07449
211,2015-02-14 06:03:00,120P04738
212,2015-08-18 16:18:00,120N04729
213,2015-05-26 00:13:00,120+07444
214,2015-06-04 22:50:00,120-07442
215,2015-01-15 03:18:00,120P07446
216,2015-08-04 17:05:00,120+04739
217,2015-03-09 23:04:00,120+07449
218,2015-11-03 21:02:00,120N04729
219,2015-02-02 21:32:00,120N04729
220,2015-02-23 22:47:00,120-07443
221,2015-03-26 04:34:00,120+07443
222,2015-01-31 09:19:00,120N04729
223,2015-04-20 10:36:00,120+04740
224,2015-05-11 03:43:00,120-04736
225,2015-06-05 02:14:00,120P04739
226,2015-05-19 16:43:00,120+04732
227,2015-03-23 02:38:00,120-04738
228,2015-02-20 07:12:00,120-04736
229,2015-05-31 18:07:00,120N04729
230,2015-06-26 01:01:00,120+04737
231,2015-07-22 11:22:00,120+07442
232,2015-08-13 18:34:00,120-04732
233,2015-11-28 17:58:00,120+04737
234,2015-09-11 13:46:00,120N04737
235,2015-08-14 00:45:00,120N04740
236,2015-01-11 06:44:00,120-07444
237,2015-04-20 19:22:00,120P04737
238,2015-04-05 16:33:00,120N13767
239,2015-01-20 20:32:00,120N04738
240,2015-02-21 04:18:00,120+07443
241,2015-07-10 12:22:00,120-04738
242,2015-08-09 22:53:00,120-04740
243,2015-05-21 05:46:00,120+04739
244,2015-12-18 23:40:00,120P04737
245,2015-12-09 08:55:00,120-07443
246,2015-06-02 19:25:00,120+07444
247,2015-07-24 15:24:00,120N04733
248,2015-09-02 17:14:00,120+04735
249,2015-05-06 01:38:00,120+04737
250,2015-05-13 08:57:00,120-04736
251,2015-03-17 18:51:00,120P07442
252,2015-07-18 09:32:00,120-04732
253,2015-08-19 22:18:00,120N04738
254,2015-03-21 20:45:00,120+04735
255,2015-12-06 04:35:00,120-04736
256,2015-07-08 18:37:00,120+04739
257,2015-12-26 21:38:00,120+04738
258,2015-05-07 13:28:00,120-04730
259,2015-02-08 03:00:00,120+07449
260,2015-08-09 07:35:00,120N04729
261,2015-07-03 11:12:00,120N13767
262,2015-11-29 22:25:00,120+04730
263,2015-10-08 06:09:00,120-07444
264,2015-06-17 20:18:00,120P07447
265,2015-02-25 22:11:00,120+07442
266,2015-08-30 02:40:00,120+04737
267,2015-10-24 10:07:00,120N04737
268,2015-12-01 21:14:00,120P04739
269,2015-04-26 22:52:00,120+04738
270,2015-09-18 20:01:00,120N04729
271,2015-08-12 00:31:00,120+07444
272,2015-08-22 21:31:00,120N04736
273,2015-09-11 23:11:00,120+07449
274,2015-12-25 19:50:00,120-04733
275,2015-07-13 13:34:00,120+07442
276,2015-08-01 03:16:00,120+07443
277,2015-09-20 21:24:00,120-04736
278,2015-12-20 06:19:00,120+04738
279,2015-08-17 11:10:00,120P13767
280,2015-09-11 12:13:00,120P04738
281,2015-02-01 15:04:00,120N04737
282,2015-04-30 02:57:00,120+07449
283,2015-12-20 16:20:00,120N04729
284,2015-06-17 23:11:00,120+07445
285,2015-07-27 23:28:00,120-04732
286,2015-08-18 20:28:00,120P07447
287,2015-09-17 06:01:00,120+04739
288,2015-08-10 06:32:00,120+07442
289,2015-12-14 20:54:00,120+07449
290,2015-04-10 04:46:00,120+04733
291,2015-06-17 09:03:00,120N04729
292,2015-06-14 13:02:00,120+07442
293,2015-01-24 22:18:00,120+07444
294,2015-04-01 16:06:00,120-07448
295,2015-10-19 16:49:00,120N04736
296,2015-10-09 13:43:00,120-04736
297,2015-03-11 02:42:00,120P04733
298,2015-06-28 14:10:00,120P07447
299,2015-11-09 21:24:00,120-04738
300,2015-08-27 02:41:00,120+04737
301,2015-05-14 09:43:00,120P04737
302,2015-09-10 03:21:00,120-04729
303,2015-05-09 04:48:00,120-04729
304,2015-04-16 00:52:00,120N04729
305,2015-08-30 16:14:00,120P04733
306,2015-11-18 05:53:00,120P04734
307,2015-05-02 12:06:00,120N04729
308,2015-07-22 00:21:00,120+07443
309,2015-01-05 19:12:00,120N04729
310,2015-01-30 22:33:00,120+04737
311,2015-03-17 02:11:00,120+07444
312,2015-10-06 17:25:00,120+07449
313,2015-06-03 06:00:00,120-07444
314,2015-11-01 06:13:00,120N04739
315,2015-02-19 05:34:00,120+07444
316,2015-01-16 17:46:00,120-04729
317,2015-05-27 04:17:00,120+07449
318,2015-11-04 18:33:00,120P04735
319,2015-11-21 13:54:00,120+07444
320,2015-03-13 06:46:00,120+07442
321,2015-03-06 01:51:00,120+07442
322,2015-12-07 02:55:00,120+07444
323,2015-09-20 22:03:00,120N04729
324,2015-06-23 09:44:00,120N07447
325,2015-07-20 02:08:00,120N04737
326,2015-05-08 08:28:00,120+07442
327,2015-11-02 23:16:00,120+04734
328,2015-09-28 01:58:00,120+07444
329,2015-06-29 20:35:00,120+07444
330,2015-01-22 15:26:00,120P04729
331,2015-08-23 14:07:00,120P04738
332,2015-11-25 08:51:00,120+04739
333,2015-06-17 00:59:00,120N04736
334,2015-05-15 01:47:00,120-04740
335,2015-08-30 10:58:00,120P04738
336,2015-09-14 12:21:00,120+04735
337,2015-08-18 08:13:00,120-04733
338,2015-10-05 15:27:00,120-04734
339,2015-01-21 18:08:00,120P07443
340,2015-06-23 11:26:00,120+07445
341,2015-06-27 07:39:00,120+04737
342,2015-08-03 21:49:00,120+04735
343,2015-01-11 06:21:00,120+07442
344,2015-06-13 16:14:00,120+04735
345,2015-11-21 10:51:00,120P04739
346,2015-11-13 00:13:00,120+04737
347,2015-05-02 07:03:00,120N04736
348,2015-05-01 01:54:00,120P04735
349,2015-01-04 05:53:00,120N04737
350,2015-11-29 10:39:00,120+04739
351,2015-09-02 19:56:00,120+04737
352,2015-12-21 16:01:00,120P04738
353,2015-09-15 14:28:00,120+07443
354,2015-07-12 10:17:00,120+04739
355,2015-08-04 05:55:00,120P13767
356,2015-04-28 18:42:00,120-04732
357,2015-04-18 16:52:00,120+04733
358,2015-03-18 01:33:00,120P04738
359,2015-11-27 14:45:00,120N04729
360,2015-07-20 08:07:00,120-07444
361,2015-09-23 15:40:00,120+07449
362,2015-02-02 13:03:00,120-04736
363,2015-03-02 12:00:00,120N04733
364,2015-12-08 00:26:00,120-04740
365,2015-05-13 14:06:00,120+04739
366,2015-02-19 14:37:00,120-04733
367,2015-04-24 03:10:00,120P07446
368,2015-10-10 22:40:00,120P07448
369,2015-08-24 02:57:00,120+07442
370,2015-06-20 13:41:00,120+04739
371,2015-08-25 22:45:00,120+07449
372,2015-01-23 09:37:00,120+04732
373,2015-02-12 00:45:00,120-07444
374,2015-11-26 22:54:00,120N04735
375,2015-10-04 01:02:00,120+04735
376,2015-12-01 15:21:00,120N04737
377,2015-01-24 04:25:00,120+04735
378,2015-01-01 19:04:00,120P04733
379,2015-09-14 01:19:00,120+07449
380,2015-08-02 03:30:00,120-04729
381,2015-01-20 17:42:00,120+04738
382,2015-01-10 15:21:00,120+04734
383,2015-07-10 04:58:00,120-04732
384,2015-02-26 21:06:00,120-04732
385,2015-11-18 01:51:00,120N13767
386,2015-02-14 19:41:00,120N04738
387,2015-12-15 12:16:00,120P04737
388,2015-11-13 03:34:00,120P04733
389,2015-04-21 02:58:00,120-04729
390,2015-11-12 08:15:00,120+04733
391,2015-11-27 07:34:00,120P04739
392,2015-12-16 17:19:00,120+07449
393,2015-09-27 17:04:00,120+07449
394,2015-01-27 23:16:00,120-07448
395,2015-11-22 10:37:00,120N04738
396,2015-07-04 05:17:00,120P04735
397,2015-05-31 08:11:00,120+04734
398,2015-11-04 13:32:00,120+07444
399,2015-03-17 15:24:00,120+04739
400,2015-01-15 10:34:00,120-07444
401,2015-10-03 01:17:00,120-07448
402,2015-04-28 22:43:00,120+04739
403,2015-10-27 07:11:00,120+04735
404,2015-10-27 15:24:00,120+04735
405,2015-06-08 21:49:00,120+07444
406,2015-04-12 16:46:00,120-04729
407,2015-05-05 07:33:00,120-04732
408,2015-04-15 03:09:00,120-04736
409,2015-02-16 05:48:00,120+04732
410,2015-07-30 18:02:00,120+07449
411,2015-11-22 01:27:00,120P04729
412,2015-07-25 16:26:00,120+07444
413,2015-10-31 14:38:00,120P04736
414,2015-10-03 09:01:00,120N04737
415,2015-01-29 06:42:00,120-04729
416,2015-01-24 04:08:00,120-04729
417,2015-11-14 19:53:00,120-04731
418,2015-04-22 22:07:00,120P04729
419,2015-01-08 22:59:00,120+04739
420,2015-01-26 06:15:00,120P07446
421,2015-11-02 07:23:00,120-04733
422,2015-06-27 05:29:00,120-04736
423,2015-05-05 23:55:00,120N04738
424,2015-07-14 22:45:00,120-04733
425,2015-11-27 00:46:00,120-04736
426,2015-12-17 11:19:00,120P04737
427,2015-11-07 15:50:00,120P04735
428,2015-04-20 07:54:00,120P07446
429,2015-03-18 07:07:00,120-07448
430,2015-08-29 20:56:00,120-04729
431,2015-05-21 12:05:00,120+04739
432,2015-07-08 01:40:00,120P04735
433,2015-03-04 11:17:00,120+04737
434,2015-09-03 21:01:00,120N04737
435,2015-11-07 22:42:00,120-04733
436,2015-12-29 13:42:00,120N04738
437,2015-06-26 15:33:00,120-07443
438,2015-04-21 01:53:00,120-04731
439,2015-02-28 02:11:00,120+04738
440,2015-12-30 20:21:00,120-04732
441,2015-03-21 00:39:00,120+07449
442,2015-07-29 03:54:00,120-04732
443,2015-01-09 00:44:00,120-04733
444,2015-07-08 23:10:00,120+07449
445,2015-04-28 04:51:00,120+04739
446,2015-07-17 21:12:00,120+07442
447,2015-04-10 04:23:00,120P04738
448,2015-12-19 00:45:00,120+04738
449,2015-05-14 01:22:00,120-07443
450,2015-11-29 17:50:00,120-04736
451,2015-07-04 22:14:00,120+07449
452,2015-07-08 04:32:00,120+04733
453,2015-11-21 04:20:00,120+04731
454,2015-01-03 14:19:00,120P04738
455,2015-11-25 11:01:00,120N13767
456,2015-09-03 16:49:00,120+07443
457,2015-01-29 02:02:00,120-04736
458,2015-06-22 16:58:00,120P04736
459,2015-02-02 21:19:00,120-04731
460,2015-08-19 09:52:00,120-04734
461,2015-01-20 22:29:00,120-04736
462,2015-12-26 03:15:00,120-04733
463,2015-06-26 04:59:00,120N04737
464,2015-01-04 15:16:00,120P04738
465,2015-07-22 16:36:00,120+07449
466,2015-02-08 12:53:00,120-04737
467,2015-01-02 08:49:00,120+04738
468,2015-02-18 18:56:00,120P04737
469,2015-05-10 06:47:00,120-07448
470,2015-08-24 18:22:00,120-04732
471,2015-02-03 08:20:00,120-04740
472,2015-07-28 13:21:00,120P04729
473,2015-12-07 20:11:00,120P04737
474,2015-11-30 05:59:00,120+07442
475,2015-12-18 17:35:00,120+07444
476,2015-04-30 04:42:00,120N04735
477,2015-12-04 19:32:00,120+07442
478,2015-04-09 09:59:00,120N04729
479,2015-05-18 15:59:00,120-04740
480,2015-06-06 20:13:00,120+07449
481,2015-06-21 14:56:00,120+04740
482,2015-08-01 18:22:00,120+07444
483,2015-09-06 09:30:00,120P07447
484,2015-10-21 22:46:00,120-07448
485,2015-05-01 08:37:00,120+04739
486,2015-07-24 13:28:00,120N04734
487,2015-01-16 00:10:00,120+04733
488,2015-05-15 07:51:00,120P04738
489,2015-01-15 17:11:00,120-04736
490,2015-07-16 17:45:00,120N04737
491,2015-12-27 23:07:00,120+04738
492,2015-05-15 00:57:00,120P04737
493,2015-12-23 10:48:00,120+07442
494,2015-12-13 09:05:00,120-07448
495,2015-08-21 12:56:00,120+07449
496,2015-11-20 16:22:00,120P04738
497,2015-07-06 07:10:00,120+07442
498,2015-02-23 03:52:00,120-04733
499,2015-08-29 10:00:00,120-07444
500,2015-02-26 08:17:00,120N04736
501,2015-06-02 22:15:00,120+07443
502,2015-01-03 01:46:00,120N04733
503,2015-04-29 22:20:00,120P04738
504,2015-05-25 06:57:00,120P04738
505,2015-07-07 23:03:00,120-04733
506,2015-12-06 23:17:00,120+04740
507,2015-05-01 07:54:00,120P04738
508,2015-12-16 20:27:00,120-04736
509,2015-06-25 20:46:00,120+07442
510,2015-12-11 17:44:00,120P04738
511,2015-02-08 00:37:00,120+04737
512,2015-01-04 21:05:00,120P07446
513,2015-06-07 08:22:00,120+04739
514,2015-10-08 15:21:00,120P04738
515,2015-01-26 22:55:00,120+04732
516,2015-05-03 12:18:00,120+07443
517,2015-05-24 04:46:00,120+04738
518,2015-05-22 19:12:00,120N04729
519,2015-09-17 15:48:00,120+07443
520,2015-07-22 13:00:00,120-07448
521,2015-05-31 02:36:00,120+04739
522,2015-01-31 15:28:00,120+04738
523,2015-07-06 02:10:00,120+04739
524,2015-12-23 12:49:00,120+04739
525,2015-01-07 00:05:00,120-07448
526,2015-09-04 19:32:00,120+07442
527,2015-03-03 17:31:00,120+04735
528,2015-12-19 10:57:00,120N04729
529,2015-12-11 08:10:00,120N04734
530,2015-02-17 21:34:00,120+07449
531,2015-03-10 00:32:00,120+04738
532,2015-02-04 20:13:00,120+04737
533,2015-05-19 21:39:00,120-04732
534,2015-04-23 04:28:00,120N04735
535,2015-01-24 19:23:00,120+04739
536,2015-05-15 20:22:00,120+04739
537,2015-09-18 07:16:00,120+07449
538,2015-11-20 22:57:00,120+04738
539,2015-09-21 18:16:00,120+04739
540,2015-07-01 00:09:00,120N04729
541,2015-02-19 04:16:00,120-07444
542,2015-08-06 08:31:00,120P04737
543,2015-09-26 00:32:00,120+07442
544,2015-04-03 14:27:00,120-04729
545,2015-08-16 14:36:00,120P04737
546,2015-12-30 19:37:00,120+07442
547,2015-05-23 17:15:00,120+07444
548,2015-01-17 14:55:00,120P04738
549,2015-09-03 23:39:00,120N13767
550,2015-07-17 09:20:00,120+07442
551,2015-11-18 05:27:00,120-07448
552,2015-08-19 23:25:00,120+07443
553,2015-06-18 09:38:00,120-04732
554,2015-04-20 05:32:00,120-04740
555,2015-10-05 23:25:00,120N04737
556,2015-06-08 09:28:00,120+04738
557,2015-02-24 08:05:00,120N04737
558,2015-05-08 06:48:00,120P04736
559,2015-05-15 01:19:00,120-04731
560,2015-09-06 08:04:00,120+07442
561,2015-06-02 11:17:00,120+04732
562,2015-07-02 00:36:00,120P04735
563,2015-01-10 23:34:00,120+07448
564,2015-05-03 23:28:00,120+07444
565,2015-11-22 10:10:00,120N13767
566,2015-03-21 13:25:00,120N04738
567,2015-06-29 13:53:00,120-04740
568,2015-05-15 19:29:00,120+07442
569,2015-11-09 19:38:00,120-07448
570,2015-06-25 07:20:00,120P13767
571,2015-02-15 13:51:00,120+04735
572,2015-02-08 18:02:00,120+04734
573,2015-04-18 02:43:00,120-07444
574,2015-12-04 20:13:00,120-04737
575,2015-12-11 08:24:00,120-04734
576,2015-10-25 19:31:00,120P04729
577,2015-09-18 09:16:00,120-04736
578,2015-05-04 03:02:00,120+04737
579,2015-07-25 13:41:00,120+04734
580,2015-08-13 10:56:00,120P04738
581,2015-01-31 08:17:00,120+07449
582,2015-11-26 14:20:00,120-04730
583,2015-04-12 06:08:00,120P04729
584,2015-07-25 15:11:00,120-04738
585,2015-05-14 23:49:00,120-07447
586,2015-05-17 16:59:00,120P13767
587,2015-04-13 13:48:00,120+04737
588,2015-05-20 23:45:00,120+07442
589,2015-05-16 00:28:00,120+04737
590,2015-11-07 12:35:00,120+07449
591,2015-11-28 09:21:00,120P13767
592,2015-02-25 21:51:00,120N07448
593,2015-10-26 00:46:00,120+04737
594,2015-10-09 02:55:00,120+07442
595,2015-01-09 19:54:00,120+07449
596,2015-06-14 09:42:00,120+07443
597,2015-11-26 14:31:00,120-07443
598,2015-07-01 12:21:00,120-04733
599,2015-04-02 06:30:00,120N04740
600,2015-03-31 00:13:00,120+04734
601,2015-03-08 13:56:00,120+07442
602,2015-10-30 18:52:00,120P04738
603,2015-06-02 22:39:00,120+04731
604,2015-10-11 07:26:00,120+07449
605,2015-12-31 03:50:00,120+04737
606,2015-02-10 14:44:00,120+04735
607,2015-10-28 16:59:00,120-07443
608,2015-10-13 20:12:00,120+04737
609,2015-11-15 15:57:00,120+07445
610,2015-10-06 23:49:00,120N04735
611,2015-08-13 00:17:00,120+07444
612,2015-03-29 14:14:00,120+07442
613,2015-05-07 20:36:00,120N04735
614,2015-02-16 15:16:00,120+07443
615,2015-04-09 00:27:00,120-04736
616,2015-02-04 02:15:00,120N04735
617,2015-12-25 00:10:00,120-04729
618,2015-01-29 15:55:00,120-04736
619,2015-08-31 11:48:00,120-04732
620,2015-04-13 12:56:00,120+04738
621,2015-05-26 08:33:00,120+04739
622,2015-09-26 12:40:00,120+04737
623,2015-01-11 07:18:00,120+04737
624,2015-07-09 14:44:00,120+07444
625,2015-02-06 17:33:00,120N04729
626,2015-01-27 22:31:00,120-04740
627,2015-10-29 09:23:00,120N04729
628,2015-09-18 04:03:00,120-04733
629,2015-07-15 22:13:00,120+04739
630,2015-04-12 13:00:00,120+04735
631,2015-06-29 02:41:00,120+07448
632,2015-04-08 07:59:00,120+04737
633,2015-05-03 19:22:00,120P07448
634,2015-03-15 09:15:00,120P04739
635,2015-09-26 22:29:00,120P04737
636,2015-07-25 01:01:00,120+04737
637,2015-02-01 23:37:00,120-04731
638,2015-06-16 07:25:00,120N04736
639,2015-03-31 18:10:00,120N04733
640,2015-12-10 10:54:00,120-04733
641,2015-03-25 03:09:00,120-04738
642,2015-01-07 08:37:00,120P07446
643,2015-10-31 02:38:00,120+07442
644,2015-07-03 19:26:00,120+07449
645,2015-01-21 12:39:00,120P04736
646,2015-06-16 13:12:00,120+07448
647,2015-07-25 06:40:00,120+07443
648,2015-11-16 11:32:00,120-04736
649,2015-12-19 03:04:00,120P07443
650,2015-10-16 23:09:00,120+04739
651,2015-05-29 16:39:00,120-04737
652,2015-03-08 06:31:00,120P04736
653,2015-10-28 21:57:00,120+07442
654,2015-03-14 04:54:00,120+07445
655,2015-09-19 01:07:00,120+04731
656,2015-01-24 21:05:00,120+04737
657,2015-12-06 16:53:00,120-04733
658,2015-03-02 20:16:00,120-04729
659,2015-05-05 07:32:00,120-04736
660,2015-06-02 07:57:00,120+04738
661,2015-12-08 04:09:00,120-07443
662,2015-03-14 02:59:00,120P04729
663,2015-04-30 15:25:00,120-04736
664,2015-08-30 22:20:00,120+04738
665,2015-08-24 23:35:00,120-07448
666,2015-05-04 22:08:00,120+07442
667,2015-07-02 11:22:00,120P04737
668,2015-11-10 20:09:00,120+07448
669,2015-01-12 12:58:00,120+04739
670,2015-11-26 06:32:00,120-04729
671,2015-05-08 05:37:00,120N13767
672,2015-03-19 21:55:00,120N04729
673,2015-06-25 21:54:00,120+04737
674,2015-10-10 19:21:00,120-04740
675,2015-03-13 22:54:00,120N04738
676,2015-05-19 08:52:00,120+04738
677,2015-08-24 13:49:00,120+04737
678,2015-08-20 13:01:00,120+04739
679,2015-02-19 21:06:00,120N04737
680,2015-03-26 21:46:00,120N04737
681,2015-08-01 16:29:00,120+04739
682,2015-06-30 21:09:00,120+04737
683,2015-12-22 23:42:00,120+04734
684,2015-04-14 00:07:00,120+07449
685,2015-01-01 22:36:00,120+07449
686,2015-04-05 09:54:00,120P04738
687,2015-01-26 02:55:00,120P13767
688,2015-07-02 08:41:00,120P07446
689,2015-11-19 17:34:00,120N04736
690,2015-09-09 14:00:00,120N04737
691,2015-07-12 02:48:00,120P07446
692,2015-05-22 19:44:00,120+04735
693,2015-06-06 10:50:00,120+07442
694,2015-10-15 04:28:00,120P04729
695,2015-08-03 13:44:00,120+04735
696,2015-08-30 05:52:00,120N13767
697,2015-02-19 08:40:00,120P07448
698,2015-06-06 15:16:00,120P04734
