,timestamp,TMC
81,2017-05-17 10:09:00,120N04738
82,2017-02-05 13:31:00,120-13767
83,2017-03-19 01:43:00,120+07442
84,2017-04-08 19:27:00,120+04737
85,2017-11-09 02:51:00,120N04737
86,2017-08-24 08:15:00,120N04738
87,2017-11-10 18:15:00,120P04737
88,2017-04-21 05:14:00,120N04729
89,2017-08-16 06:00:00,120+07442
90,2017-05-07 11:35:00,120N04737
91,2017-05-15 06:58:00,120P07446
92,2017-06-25 09:15:00,120+04739
93,2017-03-20 15:03:00,120+07445
94,2017-08-25 00:08:00,120N04740
95,2017-03-15 04:53:00,120+04739
96,2017-01-28 02:17:00,120N07442
97,2017-06-03 22:34:00,120-04731
98,2017-08-14 16:15:00,120+07448
99,2017-06-05 12:26:00,120+07442
100,2017-08-16 23:57:00,120-04737
101,2017-10-31 09:15:00,120+07442
102,2017-03-22 10:43:00,120N04737
103,2017-07-26 14:37:00,120-04740
104,2017-10-06 14:48:00,120+07443
105,2017-01-05 22:32:00,120+04739
106,2017-05-30 09:25:00,120-04737
107,2017-05-11 06:44:00,120N04736
108,2017-09-20 12:05:00,120P04738
109,2017-02-17 12:31:00,120+04737
110,2017-08-01 07:59:00,120+07445
111,2017-03-17 16:47:00,120-07444
112,2017-06-07 00:10:00,120N04737
113,2017-02-03 08:24:00,120N04735
114,2017-02-09 12:31:00,120-04740
115,2017-01-23 09:54:00,120P04733
116,2017-09-21 04:44:00,120+07449
117,2017-09-04 22:33:00,120-04731
118,2017-09-28 03:19:00,120-04731
119,2017-01-10 06:09:00,120+04738
120,2017-11-23 06:21:00,120+04737
121,2017-10-14 00:40:00,120+04738
122,2017-08-02 10:31:00,120+07449
123,2017-02-22 00:15:00,120P07446
124,2017-02-16 05:03:00,120+04737
125,2017-05-26 23:53:00,120+07442
126,2017-03-02 05:47:00,120N04737
127,2017-03-13 02:36:00,120+04737
128,2017-06-13 17:34:00,120+07442
129,2017-04-06 01:32:00,120-07443
130,2017-01-06 17:43:00,120-04730
131,2017-05-06 12:47:00,120-04740
132,2017-01-09 08:20:00,120-07443
133,2017-12-28 18:22:00,120P13767
134,2017-07-22 09:37:00,120P07446
135,2017-10-09 02:32:00,120+07443
136,2017-07-13 13:07:00,120+04738
137,2017-01-16 02:03:00,120-04736
138,2017-11-14 15:28:00,120+04729
139,2017-01-16 20:54:00,120+04730
140,2017-04-07 12:19:00,120+07442
141,2017-03-09 02:43:00,120-13767
142,2017-09-15 22:52:00,120+04739
143,2017-07-10 15:31:00,120-04736
144,2017-10-10 10:15:00,120P07447
145,2017-10-11 14:36:00,120N04737
146,2017-02-12 10:33:00,120P04738
147,2017-09-08 05:31:00,120N13767
148,2017-12-28 03:54:00,120P07447
149,2017-09-29 00:11:00,120-04734
150,2017-01-29 05:44:00,120-04736
151,2017-06-13 10:08:00,120N13767
152,2017-03-08 06:21:00,120+04733
153,2017-09-20 20:24:00,120P04738
154,2017-04-26 21:31:00,120+07448
155,2017-06-14 04:38:00,120P04737
156,2017-12-04 22:54:00,120P04738
157,2017-12-12 12:42:00,120+04734
158,2017-02-07 14:36:00,120+07449
159,2017-03-19 23:44:00,120+07442
160,2017-03-20 14:40:00,120P04735
161,2017-09-05 04:08:00,120N04729
162,2017-04-03 19:45:00,120+07442
163,2017-07-08 17:05:00,120+04734
164,2017-03-07 07:15:00,120-07448
165,2017-04-13 15:57:00,120+04737
166,2017-04-06 06:48:00,120+07449
167,2017-05-25 03:46:00,120-07444
168,2017-01-21 15:10:00,120-04731
169,2017-01-20 07:05:00,120+07444
170,2017-02-02 21:37:00,120N04735
171,2017-12-17 07:59:00,120+07449
172,2017-01-12 21:33:00,120N04729
173,2017-06-24 16:53:00,120-04740
174,2017-10-01 19:55:00,120+04737
175,2017-12-22 23:44:00,120+04732
176,2017-11-21 22:46:00,120-04732
177,2017-09-02 17:38:00,120-07444
178,2017-05-24 12:47:00,120-04733
179,2017-03-25 03:50:00,120+04737
180,2017-03-09 03:36:00,120-04736
181,2017-08-03 15:43:00,120N04729
182,2017-06-02 06:27:00,120+04737
183,2017-06-09 22:08:00,120P04738
184,2017-09-25 11:53:00,120N04737
185,2017-06-04 17:26:00,120P04738
186,2017-05-05 23:47:00,120+07442
187,2017-05-12 13:28:00,120-04732
188,2017-03-25 16:56:00,120N07448
189,2017-04-11 18:43:00,120+07443
190,2017-04-07 00:24:00,120N07447
191,2017-11-26 06:00:00,120N13767
192,2017-04-21 09:25:00,120P04738
193,2017-03-26 16:10:00,120N04729
194,2017-05-12 11:55:00,120-04729
195,2017-01-24 10:45:00,120+04739
196,2017-06-26 01:01:00,120+07444
197,2017-03-08 18:36:00,120-13767
198,2017-06-18 11:51:00,120-04738
199,2017-07-11 04:11:00,120N13767
200,2017-10-02 15:14:00,120-04729
201,2017-01-11 08:37:00,120-04731
202,2017-07-28 01:00:00,120+07442
203,2017-04-24 08:56:00,120P04729
204,2017-06-08 01:42:00,120P04738
205,2017-09-02 18:16:00,120+07442
206,2017-08-17 19:29:00,120P07448
207,2017-12-27 07:50:00,120P07446
208,2017-12-17 03:57:00,120-04732
209,2017-07-28 09:35:00,120-04731
210,2017-08-11 01:16:00,120N04736
211,2017-08-02 03:20:00,120+04731
212,2017-01-23 00:20:00,120P04729
213,2017-03-02 02:58:00,120+04730
214,2017-12-22 21:26:00,120+07442
215,2017-08-05 03:10:00,120-04730
216,2017-01-07 19:28:00,120N04729
217,2017-05-11 03:00:00,120-04731
218,2017-01-16 18:57:00,120+04739
219,2017-11-16 01:32:00,120N04738
220,2017-07-28 14:28:00,120+07443
221,2017-03-24 09:17:00,120N04738
222,2017-04-09 09:22:00,120N04736
223,2017-04-30 23:34:00,120+07442
224,2017-08-16 23:54:00,120-04732
225,2017-03-16 18:20:00,120P04737
226,2017-01-27 21:30:00,120+07449
227,2017-06-25 11:12:00,120+04734
228,2017-06-21 01:48:00,120P04737
229,2017-12-18 18:41:00,120N07448
230,2017-09-12 23:09:00,120-04732
231,2017-01-12 03:12:00,120N04735
232,2017-10-18 22:24:00,120P04737
233,2017-06-29 17:00:00,120+04730
234,2017-09-06 08:41:00,120-04736
235,2017-03-26 02:08:00,120N04729
236,2017-05-14 16:32:00,120N04737
237,2017-07-01 01:31:00,120+07443
238,2017-03-12 19:30:00,120N04738
239,2017-02-11 02:51:00,120N04740
240,2017-03-18 07:52:00,120-04733
241,2017-12-06 03:29:00,120-04736
242,2017-05-23 00:48:00,120-04734
243,2017-12-04 16:17:00,120+04739
244,2017-10-13 02:31:00,120+07449
245,2017-11-10 20:05:00,120+07443
246,2017-08-08 11:29:00,120N13767
247,2017-01-05 19:36:00,120-07442
248,2017-11-19 14:40:00,120+07442
249,2017-03-29 02:29:00,120-07442
250,2017-02-16 11:05:00,120+07444
251,2017-06-17 13:57:00,120P07448
252,2017-10-04 22:22:00,120+04735
253,2017-10-08 14:29:00,120N04733
254,2017-08-01 08:51:00,120+04730
255,2017-06-16 03:56:00,120+07449
256,2017-07-09 18:09:00,120-07448
257,2017-11-30 00:09:00,120P07446
258,2017-06-01 08:00:00,120N04735
259,2017-06-20 19:42:00,120+07442
260,2017-11-19 21:30:00,120+04735
261,2017-10-21 22:15:00,120P04738
262,2017-04-06 16:12:00,120+04737
263,2017-06-20 17:25:00,120N04737
264,2017-05-15 04:43:00,120+04738
265,2017-08-06 06:45:00,120-07442
266,2017-10-17 03:32:00,120-04736
267,2017-04-06 00:09:00,120P07447
268,2017-07-01 06:03:00,120P04737
269,2017-03-02 13:22:00,120+04737
270,2017-11-07 00:47:00,120-04729
271,2017-01-17 02:53:00,120-04738
272,2017-08-25 13:21:00,120P04736
273,2017-04-20 23:06:00,120+07447
274,2017-05-05 02:13:00,120+07449
275,2017-07-12 15:16:00,120+07444
276,2017-03-14 13:20:00,120P04738
277,2017-01-09 12:43:00,120+07445
278,2017-11-17 16:05:00,120+07442
279,2017-08-14 15:34:00,120P13767
280,2017-01-28 01:04:00,120+07442
281,2017-10-21 05:16:00,120P04738
282,2017-06-09 21:58:00,120-04730
283,2017-01-08 20:53:00,120-07443
284,2017-09-10 05:00:00,120-04733
285,2017-10-28 14:28:00,120N04729
286,2017-11-16 23:30:00,120P04735
287,2017-03-05 01:02:00,120P07444
288,2017-12-23 13:41:00,120P04738
289,2017-07-03 12:30:00,120N04739
290,2017-02-08 22:16:00,120N04737
291,2017-11-02 12:07:00,120+07449
292,2017-12-03 00:34:00,120+04730
293,2017-08-20 13:14:00,120P04733
294,2017-09-30 22:50:00,120+07444
295,2017-03-06 22:04:00,120-04736
296,2017-01-20 10:59:00,120N04737
297,2017-01-28 02:10:00,120N04735
298,2017-11-09 16:22:00,120+07449
299,2017-11-07 07:04:00,120+07449
300,2017-12-25 15:20:00,120+04735
301,2017-11-02 13:27:00,120N04729
302,2017-01-25 23:31:00,120+04738
303,2017-09-26 16:55:00,120P07446
304,2017-03-24 02:28:00,120+04731
305,2017-05-27 07:45:00,120-07442
306,2017-11-22 09:29:00,120-13767
307,2017-01-11 19:15:00,120-07443
308,2017-09-22 19:23:00,120+07444
309,2017-06-02 22:02:00,120+04734
310,2017-04-06 01:30:00,120P04739
311,2017-04-25 13:14:00,120P07446
312,2017-05-12 21:54:00,120P04734
313,2017-02-02 09:00:00,120N04737
314,2017-11-28 00:40:00,120N04729
315,2017-11-19 15:26:00,120+04729
316,2017-11-25 22:48:00,120-04738
317,2017-06-21 03:48:00,120+07449
318,2017-10-09 20:55:00,120+07449
319,2017-10-27 13:54:00,120N04736
320,2017-04-10 15:16:00,120+04731
321,2017-11-19 08:57:00,120+04731
322,2017-05-16 21:10:00,120-13767
323,2017-01-10 03:29:00,120+07442
324,2017-06-19 09:31:00,120+04739
325,2017-05-09 03:59:00,120-07448
326,2017-11-21 13:22:00,120-07443
327,2017-02-24 09:33:00,120-07443
328,2017-03-02 00:25:00,120P13767
329,2017-03-06 15:29:00,120P07448
330,2017-06-08 23:24:00,120+07444
331,2017-05-05 09:49:00,120-07442
332,2017-12-19 05:23:00,120+04729
333,2017-08-30 19:17:00,120+04735
334,2017-07-08 21:36:00,120+04733
335,2017-03-01 07:48:00,120-04737
336,2017-11-07 11:53:00,120P04738
337,2017-05-08 12:03:00,120+07449
338,2017-09-20 05:30:00,120N04737
339,2017-10-07 18:00:00,120P07448
340,2017-12-19 23:16:00,120-07444
341,2017-02-14 06:15:00,120P04735
342,2017-03-20 07:59:00,120-04736
343,2017-09-28 12:42:00,120P04739
344,2017-05-21 11:37:00,120-07442
345,2017-10-25 21:58:00,120-04740
346,2017-10-19 22:52:00,120-04731
347,2017-06-12 11:58:00,120N04736
348,2017-10-12 18:46:00,120+04739
349,2017-05-18 14:30:00,120-07442
350,2017-01-28 04:00:00,120+07443
351,2017-03-07 08:43:00,120+07449
352,2017-11-26 18:14:00,120P07447
353,2017-01-21 12:15:00,120+04739
354,2017-05-07 11:49:00,120-04733
355,2017-04-21 11:31:00,120+04737
356,2017-06-23 14:58:00,120N13767
357,2017-08-03 19:57:00,120P04739
358,2017-04-30 19:31:00,120+07442
359,2017-11-08 09:52:00,120+07444
360,2017-01-07 06:54:00,120+07442
361,2017-02-27 18:28:00,120+07445
362,2017-03-07 02:37:00,120N04729
363,2017-07-26 02:57:00,120-07448
364,2017-09-20 20:47:00,120+04739
365,2017-08-09 11:29:00,120+04731
366,2017-03-27 21:05:00,120+07442
367,2017-01-05 02:34:00,120N04733
368,2017-05-25 21:07:00,120+07443
369,2017-10-09 08:10:00,120-07443
370,2017-11-19 06:48:00,120+07449
371,2017-07-11 22:30:00,120-04736
372,2017-09-02 12:30:00,120-07443
373,2017-03-24 00:59:00,120-04732
374,2017-09-25 17:08:00,120+07443
375,2017-12-05 04:35:00,120P04736
376,2017-08-08 14:27:00,120-04731
377,2017-08-31 21:40:00,120+04735
378,2017-08-21 23:11:00,120N04737
379,2017-11-04 10:11:00,120P07448
380,2017-05-08 16:03:00,120-07448
381,2017-05-20 14:29:00,120+04737
382,2017-10-02 19:10:00,120-04736
383,2017-12-05 05:33:00,120+07449
384,2017-02-22 05:18:00,120N13767
385,2017-06-14 05:21:00,120P04737
386,2017-06-08 17:00:00,120+07443
387,2017-10-26 00:35:00,120+07449
388,2017-12-06 20:57:00,120-07443
389,2017-03-28 00:16:00,120P04733
390,2017-02-27 11:08:00,120P04739
391,2017-11-13 13:32:00,120P07446
392,2017-03-24 02:43:00,120+07444
393,2017-10-22 15:11:00,120+07442
394,2017-11-10 04:57:00,120-07444
395,2017-04-24 10:02:00,120+04738
396,2017-03-26 19:57:00,120+07443
397,2017-07-24 11:56:00,120-04736
398,2017-12-12 08:12:00,120+04734
399,2017-03-02 07:15:00,120+07442
400,2017-06-20 11:44:00,120+04737
401,2017-10-26 13:27:00,120N07447
402,2017-06-07 00:21:00,120-04740
403,2017-08-13 04:44:00,120+07442
404,2017-03-06 17:21:00,120+07447
405,2017-12-09 12:15:00,120P04737
406,2017-03-08 08:12:00,120-04736
407,2017-02-01 20:07:00,120-07446
408,2017-06-22 09:56:00,120-07445
409,2017-03-20 15:23:00,120+04738
410,2017-05-05 14:42:00,120-04738
411,2017-01-14 10:42:00,120-04731
412,2017-03-15 02:16:00,120P07446
413,2017-07-03 23:42:00,120P04736
414,2017-05-15 19:56:00,120-04737
415,2017-03-16 01:09:00,120+07443
416,2017-04-28 04:03:00,120P04737
417,2017-08-25 08:28:00,120+07442
418,2017-01-09 22:33:00,120N04729
419,2017-07-31 07:56:00,120N04737
420,2017-01-17 04:37:00,120-04736
421,2017-11-21 12:21:00,120+07444
422,2017-12-12 04:03:00,120N07448
423,2017-07-22 12:04:00,120+04739
424,2017-02-19 07:27:00,120N04737
425,2017-12-26 01:38:00,120+07443
426,2017-05-03 19:01:00,120P04737
427,2017-11-04 18:16:00,120P04733
428,2017-05-10 14:30:00,120+07449
429,2017-04-02 08:33:00,120-04738
430,2017-09-11 14:01:00,120P04735
431,2017-04-20 12:57:00,120N04738
432,2017-07-12 22:00:00,120N13767
433,2017-03-26 13:18:00,120N04738
434,2017-10-08 15:38:00,120P04738
435,2017-02-21 08:33:00,120-04736
436,2017-01-19 20:04:00,120P04735
437,2017-04-05 21:23:00,120+04738
438,2017-03-01 10:03:00,120+07449
439,2017-11-20 20:56:00,120+07449
440,2017-08-28 21:04:00,120P07447
441,2017-03-20 12:25:00,120-07444
442,2017-07-11 07:36:00,120N04738
443,2017-06-13 21:35:00,120+07442
444,2017-08-10 21:03:00,120N04733
445,2017-02-06 18:52:00,120P13767
446,2017-04-08 22:00:00,120+07449
447,2017-06-30 16:57:00,120+07444
448,2017-08-04 17:03:00,120-04731
449,2017-10-20 00:42:00,120P13767
450,2017-05-09 06:40:00,120+07442
451,2017-07-22 07:44:00,120N04740
452,2017-10-10 22:49:00,120P04737
453,2017-03-17 08:22:00,120+07449
454,2017-04-26 07:39:00,120+04733
455,2017-08-19 18:31:00,120+04738
456,2017-10-09 18:26:00,120+07442
457,2017-12-05 07:08:00,120P07448
458,2017-09-26 02:20:00,120N04729
459,2017-12-09 16:41:00,120+07442
460,2017-06-18 10:14:00,120P13767
461,2017-07-27 19:55:00,120P04739
462,2017-05-11 07:15:00,120P07446
463,2017-06-24 17:25:00,120P04735
464,2017-06-20 02:48:00,120P04737
465,2017-12-22 06:16:00,120-07443
466,2017-12-17 03:02:00,120N04729
467,2017-03-20 16:27:00,120-07444
468,2017-10-07 08:20:00,120+07444
469,2017-01-21 19:05:00,120+04738
470,2017-07-10 18:33:00,120+07445
471,2017-09-03 14:10:00,120+07444
472,2017-12-22 03:07:00,120-07448
473,2017-07-11 12:08:00,120+07449
474,2017-12-25 08:50:00,120-04738
475,2017-11-19 13:16:00,120+07449
476,2017-05-06 17:45:00,120-04736
477,2017-02-23 00:20:00,120+04736
478,2017-06-16 21:09:00,120+07443
479,2017-07-19 06:23:00,120-04737
480,2017-10-04 06:35:00,120+07449
481,2017-05-07 19:20:00,120+07442
482,2017-07-21 13:23:00,120N04737
483,2017-04-02 03:52:00,120P04738
484,2017-02-05 22:17:00,120-04740
485,2017-01-19 17:29:00,120N04737
486,2017-11-28 17:40:00,120P04738
487,2017-07-26 17:18:00,120+04734
488,2017-05-18 13:48:00,120+04737
489,2017-06-12 09:49:00,120+07442
490,2017-06-19 01:00:00,120+07442
491,2017-11-20 04:34:00,120+07449
492,2017-01-01 09:46:00,120-04739
493,2017-06-09 05:39:00,120-04736
494,2017-04-20 12:20:00,120+07449
495,2017-12-21 15:38:00,120+04737
496,2017-07-15 02:57:00,120+07442
497,2017-01-30 03:08:00,120P07446
498,2017-05-14 12:33:00,120-07443
499,2017-10-08 16:14:00,120+07442
500,2017-07-14 12:52:00,120N04729
501,2017-07-25 09:48:00,120+07443
502,2017-05-15 00:56:00,120+04738
503,2017-04-26 23:37:00,120+04729
504,2017-10-24 20:13:00,120-04733
505,2017-05-13 23:20:00,120N04737
506,2017-02-25 17:51:00,120P04733
507,2017-03-06 20:13:00,120+07442
508,2017-01-10 15:32:00,120+07447
509,2017-07-21 16:37:00,120N04729
510,2017-05-06 06:06:00,120+07442
511,2017-11-20 21:00:00,120-04740
512,2017-12-24 03:51:00,120-04736
513,2017-12-07 21:44:00,120-04736
514,2017-06-07 19:51:00,120N04733
515,2017-11-14 17:34:00,120N04737
516,2017-07-01 15:05:00,120+04732
517,2017-01-22 06:22:00,120P04737
518,2017-10-21 09:10:00,120+07448
519,2017-04-25 14:31:00,120P04733
520,2017-06-30 10:55:00,120N04737
521,2017-07-16 18:38:00,120+07445
522,2017-03-29 04:16:00,120N04738
523,2017-03-24 19:53:00,120N13767
524,2017-11-20 10:46:00,120P07444
525,2017-08-29 09:14:00,120-04737
526,2017-08-11 06:58:00,120N07448
527,2017-10-02 03:10:00,120N04737
528,2017-12-06 13:59:00,120-04736
529,2017-03-26 21:47:00,120N04738
530,2017-11-02 05:54:00,120+07442
531,2017-01-16 18:56:00,120P04729
532,2017-01-22 03:08:00,120P13767
533,2017-08-14 09:49:00,120P07446
534,2017-01-20 03:03:00,120+04732
535,2017-05-23 02:34:00,120+04732
536,2017-06-27 02:50:00,120+07443
537,2017-12-03 14:34:00,120N13767
538,2017-03-11 23:22:00,120+04735
539,2017-08-28 02:57:00,120P07448
540,2017-06-04 08:40:00,120N04740
541,2017-09-24 02:22:00,120P13767
542,2017-01-06 07:00:00,120-07443
543,2017-09-15 00:36:00,120-07443
544,2017-05-30 19:57:00,120+04739
545,2017-12-29 02:09:00,120P04738
546,2017-09-16 22:40:00,120-07443
547,2017-10-12 03:59:00,120+04731
548,2017-12-20 11:30:00,120+04739
549,2017-02-17 08:20:00,120+04737
550,2017-01-08 09:00:00,120+04730
551,2017-10-24 00:03:00,120N07444
552,2017-08-03 07:30:00,120N07444
553,2017-11-14 20:12:00,120-07444
554,2017-04-27 14:59:00,120N04729
555,2017-06-15 21:17:00,120+07442
556,2017-08-27 19:02:00,120+04737
557,2017-05-15 08:04:00,120N04735
558,2017-10-21 08:30:00,120+07444
559,2017-11-23 16:08:00,120N13767
560,2017-03-21 17:30:00,120-04733
561,2017-08-17 09:31:00,120+04739
562,2017-01-08 02:59:00,120P04738
563,2017-03-24 00:47:00,120+04730
564,2017-10-09 13:38:00,120P13767
565,2017-10-27 04:09:00,120N13767
566,2017-05-17 18:07:00,120-07443
567,2017-10-01 06:21:00,120P04729
568,2017-01-26 17:52:00,120P04729
569,2017-04-19 05:15:00,120-04733
570,2017-11-27 16:23:00,120+07449
571,2017-09-12 06:43:00,120N04737
572,2017-01-23 16:07:00,120P07448
573,2017-10-18 13:26:00,120+07445
574,2017-05-18 22:34:00,120+04729
575,2017-12-10 10:19:00,120+04734
576,2017-09-14 23:05:00,120+07444
577,2017-11-12 00:30:00,120P04737
578,2017-04-08 09:35:00,120+04739
579,2017-04-20 20:38:00,120+07442
580,2017-12-26 15:42:00,120P04738
581,2017-12-10 08:13:00,120+07445
582,2017-09-07 09:43:00,120-04731
583,2017-04-16 18:26:00,120+07445
584,2017-01-03 10:02:00,120+07442
585,2017-06-04 16:15:00,120N04737
586,2017-03-13 16:22:00,120+07442
587,2017-05-19 01:43:00,120-04736
588,2017-02-14 23:18:00,120+07449
589,2017-09-06 02:24:00,120+04739
590,2017-08-14 14:20:00,120-07448
591,2017-11-27 15:47:00,120-04736
592,2017-09-22 00:02:00,120P07446
593,2017-08-06 15:34:00,120N07448
594,2017-01-02 10:35:00,120+04737
595,2017-11-06 05:01:00,120+04735
596,2017-05-04 11:48:00,120-07443
597,2017-10-12 10:10:00,120+07449
598,2017-04-27 16:25:00,120-04740
599,2017-03-10 19:50:00,120-07442
600,2017-12-09 12:00:00,120+04735
601,2017-06-20 15:40:00,120-04732
602,2017-08-30 02:32:00,120-04734
603,2017-05-13 07:15:00,120N04740
604,2017-08-01 13:59:00,120+04734
605,2017-07-15 03:07:00,120-04731
606,2017-09-10 12:49:00,120P04738
607,2017-12-28 09:24:00,120+07449
608,2017-10-29 04:29:00,120P13767
609,2017-03-06 00:09:00,120+04737
610,2017-04-17 08:29:00,120-07442
611,2017-04-03 21:55:00,120-04731
612,2017-06-30 18:24:00,120+04735
613,2017-10-16 22:31:00,120P04738
614,2017-07-14 16:42:00,120+04739
615,2017-08-11 17:53:00,120-07442
616,2017-10-25 21:58:00,120-04738
617,2017-07-15 12:20:00,120+07444
618,2017-04-16 21:27:00,120-04736
619,2017-05-20 09:14:00,120+07449
620,2017-02-15 22:04:00,120+04735
621,2017-05-20 13:46:00,120-07442
622,2017-07-01 18:44:00,120N04738
623,2017-11-08 12:56:00,120P13767
624,2017-03-11 02:59:00,120-04731
625,2017-06-03 09:26:00,120-04736
626,2017-11-10 17:59:00,120-04734
627,2017-08-06 02:24:00,120P07447
628,2017-04-27 03:57:00,120N04737
629,2017-12-04 15:43:00,120N07448
630,2017-04-19 05:17:00,120+07444
631,2017-04-28 11:07:00,120-04736
632,2017-12-05 04:31:00,120N04736
633,2017-12-15 18:11:00,120-07443
634,2017-11-11 08:41:00,120N04729
635,2017-02-06 12:55:00,120N07448
636,2017-05-31 18:47:00,120-04734
637,2017-05-18 15:02:00,120+07444
638,2017-03-14 03:38:00,120P13767
639,2017-11-02 18:12:00,120-04734
640,2017-03-15 18:11:00,120+07442
641,2017-12-17 03:40:00,120P07448
642,2017-06-01 20:29:00,120P04738
643,2017-06-15 23:22:00,120N04737
644,2017-06-03 05:07:00,120+07449
645,2017-05-22 00:11:00,120N04736
646,2017-01-03 23:43:00,120P04735
647,2017-12-22 20:17:00,120N13767
648,2017-06-09 23:34:00,120+07449
649,2017-02-04 01:42:00,120+04730
650,2017-03-01 20:26:00,120-04738
651,2017-06-15 06:26:00,120P04737
652,2017-03-01 19:50:00,120+07444
653,2017-06-23 19:24:00,120N04737
654,2017-08-15 08:25:00,120+07449
655,2017-03-28 11:24:00,120P04738
656,2017-01-01 09:32:00,120+04737
657,2017-06-06 19:48:00,120N04729
658,2017-06-29 22:56:00,120+07449
659,2017-09-06 10:22:00,120P04738
660,2017-09-11 19:21:00,120+04739
661,2017-12-22 05:45:00,120+07449
662,2017-06-28 00:57:00,120-04732
663,2017-06-13 14:17:00,120P04738
664,2017-09-24 15:08:00,120-04738
665,2017-10-15 09:59:00,120N07448
666,2017-10-06 08:44:00,120+07442
667,2017-03-04 19:40:00,120P04734
668,2017-08-28 23:23:00,120+07442
669,2017-08-01 11:50:00,120+07449
670,2017-01-31 07:41:00,120P04729
671,2017-05-23 02:31:00,120-04736
672,2017-05-04 16:04:00,120N04736
673,2017-02-18 02:51:00,120P07447
674,2017-08-10 06:04:00,120+07448
675,2017-04-16 09:58:00,120+07449
676,2017-08-31 06:07:00,120-13767
677,2017-03-18 00:51:00,120+07442
678,2017-12-30 11:10:00,120-04740
679,2017-10-19 11:59:00,120N04736
680,2017-01-26 04:51:00,120+07442
681,2017-07-20 21:50:00,120+07442
682,2017-07-12 10:13:00,120+04739
683,2017-05-17 17:48:00,120N04736
684,2017-10-13 04:34:00,120-04734
685,2017-04-10 17:53:00,120-13767
686,2017-10-01 20:40:00,120P04737
687,2017-10-25 04:27:00,120-04729
688,2017-07-02 16:27:00,120-07443
689,2017-03-12 03:40:00,120N04733
690,2017-11-23 20:18:00,120+07444
691,2017-08-04 12:34:00,120N07448
692,2017-06-23 22:02:00,120+07445
693,2017-04-19 04:43:00,120-04740
694,2017-10-08 09:37:00,120-04740
695,2017-11-04 02:38:00,120-04734
696,2017-01-07 06:31:00,120-04732
697,2017-11-23 06:40:00,120+04735
698,2017-09-22 06:48:00,120N04729
